,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,url
1964_15,0.0,0.0,0.001290104555434136,0.0,0.06711005310664443,0.0,0.0,0.013288764314598581,0.0,0.0,0.023490019753181296,0.0,0.0,0.005737658236087052,0.0020680829901891427,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/15.html
1964_16,0.0,0.026409133525768277,0.0006275205158380765,0.0,0.0,0.0,0.0,0.08971086844736598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/16.html
1964_17,0.0,0.0,0.1440692585741538,0.0,0.0036665216531626054,0.0,0.008162985199224503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/17.html
1964_18,0.0014031359916903928,0.0,0.0,0.005634323683338231,0.0,0.09765811465607158,0.0,0.0,0.008069143014090247,0.0,0.0,0.009206703043699698,0.020911915648668716,0.003059148588104534,0.004552260459014874,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/18.html
1964_19,0.0,0.0013818544289282302,0.0,0.0,0.0042641613586333876,0.0,0.0,0.06599853172316374,0.0,0.0,0.0,0.0,0.0,0.004277292742108981,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/19.html
1964_20,0.0,0.0,0.0,0.021825511349295543,0.0,0.0,0.0026411261389572985,0.0,0.0005324676211916917,0.0,0.0,0.11987349302541885,0.0,0.0,0.047113783285074894,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/20.html
1964_21,0.0,0.04901199690131259,0.0,0.0,0.0,0.013633286390161316,0.005945809132096633,0.01463390468060028,0.0,0.022470141008558236,0.0,0.0,0.003917732683948164,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/21.html
1964_22,0.0032165813799737326,0.0004831482819070566,0.002338262375892488,0.0008122528064007077,0.006462901865162849,0.0,0.10388785333958431,0.0,0.0,0.0,0.013419994551956336,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/22.html
1964_23,0.0,0.11456864038773384,0.0,0.0,0.0,0.0,0.0,0.0,0.0003987299248160005,0.0,0.019267837314483123,0.0,0.0,0.002260470487541449,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/23.html
1964_24,0.0,0.0,0.0,0.009203141214618666,0.0,0.015587378827335817,0.0,0.051260821646724776,0.010642311301803717,0.0,0.0,0.027454008959376015,0.0,0.0,0.005154638839002763,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/24.html
1964_25,0.015571935836606411,0.003510001300443729,0.006566062126688338,0.0,0.0012648196447440523,0.011941836302505785,0.011773168073788856,0.0049427509990942215,0.01602812108809336,0.0,0.0,0.01247577269789135,0.10398223007998837,0.0,0.0010486184748214086,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/25.html
1964_26,0.0,0.017063861240125478,0.011276905428977477,0.02102420315889536,0.0,0.0,0.019322436725617863,0.04417766164908463,0.0009194622427054379,0.0,0.0,0.004467606199701032,0.0,0.0,0.002072995151158235,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/26.html
1964_27,0.0,0.03162368101477947,0.0,0.0,0.0,0.0,0.0,0.12453255176222508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/27.html
1964_28,0.0,0.0,0.0,0.0,0.05425885016424907,0.0,0.0,0.03880623526347873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/28.html
1964_29,0.0,0.03713772158879338,0.001262822006277774,0.0,0.0,0.0,0.009714455854040606,0.030144875294575938,0.0009427642176046703,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/29.html
1964_31,0.0,0.0,0.0,0.0,0.0,0.09549649073145003,0.0,0.0,0.0010078774969075868,0.0,0.0,0.0,0.07732774637502375,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/31.html
1964_32,0.009093423050539593,0.0,0.007206954056858327,0.0013767708517571624,0.008672375692985493,0.0,0.0890430141808409,0.0,0.0,0.0,0.008605484088658617,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/32.html
1964_33,0.06363994173206745,0.002235889418563361,0.0,0.0,0.0,0.07903883219510442,0.0036000908481461486,0.0,0.004375041848563758,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/33.html
1964_34,0.0,0.006123876140534186,0.0,0.0,0.0,0.0,0.07239485016103889,0.0,0.0,0.000459106512420162,0.009919024103282877,0.0,0.0,0.0006685467537046045,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/34.html
1964_35,0.0,0.0,0.004053773595438718,0.0,0.001457342942597178,0.0,0.09060439067558039,0.0038629517670672963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/35.html
1964_36,0.0,0.0,0.0,0.08152836058287212,0.0,0.0,0.0,0.0,0.0,0.0,0.017124018115375197,0.0,0.0,0.031105202280007616,0.07174005050061592,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/36.html
1964_37,0.0,0.0,0.007986467735652,0.04334947636710492,0.012970808485895808,0.0,0.0,0.0107917123957704,0.0,0.0,0.0,0.0,0.0,0.0035880308520545574,0.003224610006611921,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/37.html
1964_39,0.0034400462290259852,0.10089068194763051,0.0,0.0,0.0,0.00045854599231162543,0.01350873852413326,0.06373579242213707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/39.html
1964_40,0.0,0.017289283620850207,0.0,0.0025288023514264974,0.01443723355557605,0.0,0.0,0.04584141577518267,0.0,0.0,0.0,0.0,0.010326537153813983,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/40.html
1964_41,0.0,0.0,0.0031183121696456125,0.0002869190107186257,0.006460396128073869,0.0,0.0,0.0,0.0789542927029985,0.0,0.005086504180079504,0.03017610551603093,0.0,0.0,0.006663085470325839,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/41.html
1964_42,0.0,0.0,0.0,0.004244705507552184,0.04096386006291861,0.0038512378373473993,0.0,0.0,0.0,0.0,0.0,0.0,0.1153961131106013,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/42.html
1964_43,0.0,0.0,0.0013482990741677514,0.0,0.012333005064961619,0.0,0.022931684997623634,0.006909021098935513,0.0,0.0,0.0,0.02994573808682398,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/43.html
1964_44,0.005281233823940375,0.004067757940052956,0.004663960198189438,0.0012882720366686432,0.0,0.03345056510944516,0.0016274573388586763,0.0017321653491040852,0.02599785231982971,0.0,0.0,0.013580951344167671,0.0006519629171655377,0.0,0.002299027206590817,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/44.html
1964_45,0.0,0.0058617574736270096,0.001761573281586945,0.0011992718288318027,0.05006172363353908,0.0008531771381000922,0.0036417918798582506,0.0,0.0027494449027750103,9.419263382629503e-05,0.0,0.0036950347962739927,0.0,0.0,0.0009514050505821709,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/45.html
1964_46,0.0,0.0007766637384540496,0.00019636288963879826,0.0,0.03707100807735892,0.0,0.001582917369229574,0.0,0.0,0.0,0.0,0.0010734657402434171,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/46.html
1964_47,0.0018154137252352797,0.0010940563670072878,0.0,0.0,0.006164845414949563,0.007202947228375457,0.004540080766106199,0.0,0.07506959657105867,0.0,0.0,0.023946263002033442,0.0,0.0019082149576563376,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/47.html
1964_48,0.005008176489204302,0.003069589538704861,0.10028215596028699,0.0,0.0,0.0,0.012672536762947884,0.0,0.0,0.0,0.00025323295084951115,0.005806779934107841,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/48.html
1964_49,0.0003959662230305407,0.0,0.0,0.010470882628901215,0.00041730825603033915,0.007641485590558013,0.0014603350928660468,0.0,0.0017009861382231322,0.0,0.0,0.02206956925920484,0.0,4.9248357022194496e-05,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/49.html
1964_50,0.002570516670381313,0.00016230218238887223,0.0,0.0,2.3104578367956603e-05,0.04591112440332635,0.0,0.0,0.026173768350790053,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/50.html
1964_51,0.033905372433608236,0.0,0.0,0.008593139815984079,0.004891692454716097,0.0,0.0,0.023620919529301964,0.017817908664410985,0.0,0.0,0.0,0.0,0.0029925268076130152,0.007078250505424196,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/51.html
1964_52,0.0,0.004893628885070209,0.0,0.0,0.03282808575841363,0.0,0.0031405172903598995,0.015553511264052591,0.0,0.0,0.0,0.0,0.0,0.0,0.0026138268355417288,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/52.html
1964_53,3.41795494879215e-05,0.0,0.016240991800650677,0.0,0.0,0.0,0.09776912919638943,0.0,0.0,0.0,0.00769108608495058,0.0005642037679445276,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/53.html
1964_55,0.0,0.0003245005319287437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076098811481642,0.0,0.0,0.16450242514717767,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/55.html
1964_56,0.021235943382724103,0.0,0.0005862489329692634,0.0,0.005453513213858401,0.0,0.004092604195976878,0.003296170605339903,0.032809631071561485,0.0,0.00047761678586465876,0.0022999176325682906,0.004096373507483704,0.0011140033623440416,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/56.html
1964_57,0.06481454728588308,0.0,0.0,0.03868901451141452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028542895585550357,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/57.html
1964_58,0.0,0.0002554190948240991,0.0,0.0,0.0,0.0,0.0,0.0,0.007048180040242939,0.0,0.0,0.0,0.000344874231904958,0.1456559527803597,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/58.html
1964_59,0.0,0.0009144972545207714,0.0,0.0,0.0,0.0,0.14161225657353999,0.02618004302074645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/59.html
1964_60,0.00157605143457613,0.0011882837499391286,0.0,0.0,0.011241444576576215,0.0,0.00013402428017537617,0.0,0.0069842793968197744,0.0029948832621180628,0.0,0.005341719699700976,0.0,0.010951160866527266,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/60.html
1964_61,0.0,0.002163804597749733,0.0,0.03390944856972242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07353214603371233,0.002665052921971549,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/61.html
1964_62,0.00319004270200295,0.0003017642502611834,0.0018613659811224776,0.0,0.0,0.03136103265028432,0.011094533118929993,0.03229563467619373,0.004026463431160386,0.0,0.0,0.0004889120882263124,0.031184829265378425,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/62.html
1964_63,0.0,0.0009131512439069765,0.0018093364359469553,0.0,0.0018930471880445453,0.0,0.07744853075944097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/63.html
1964_64,0.0,0.0058559332359463135,0.0,0.0,0.001455861112084103,0.0010526065867771872,0.0,0.032452537424905836,5.95117326918934e-05,0.0,0.0,0.0013825381633537968,0.03495179312703545,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/64.html
1964_65,0.0002336596115981015,0.003138714598876968,0.0,0.0,0.004935460542768793,0.001266636990129831,0.0,0.0,0.013581660441348389,0.005260568210238445,0.0,0.008626905278217271,0.0,0.005081372609813836,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/65.html
1964_66,0.0,0.0,0.0,0.0,0.015089698458647651,0.004170530995060439,0.0,0.002340528240569531,0.0679440690148073,0.0,0.0,0.005865812178251997,0.00193092077342112,0.0019169344372870364,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/66.html
1964_67,0.0050674501835861075,0.0,0.005390861742645012,0.0,0.0,0.004715253239926689,0.07845449617512351,0.0002743932945619646,0.0034396046296837008,0.003021822282451641,0.0,0.010513809988111132,0.0,0.0,0.001360460364996004,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/67.html
1964_68,0.024684856591056504,0.0,0.0,0.022767447555424696,0.0,0.0,0.0,0.0010548614579634402,0.0,0.0,0.0,0.0,0.0,0.0,0.12221412737982196,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/68.html
1964_69,0.008508652817970816,0.0005970078203079654,0.00021246568431383005,0.001601831856909185,0.03292255040267241,0.00029530570167452154,0.002986343924083765,0.008176510859030631,0.0,0.0,0.0029563401629017984,0.020230013097028536,0.0,0.0343912288557273,0.0013539128874801478,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/69.html
1964_70,0.00024878700465392404,0.0,0.0,0.0,0.0029157355426614245,0.06799265603868909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/70.html
1964_71,0.0,0.0,0.0,0.0009568510883961301,0.01073084366348214,0.0,0.0,0.0,0.0,0.0010311208223532182,0.014073441658122379,0.0,0.13101502348720004,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/71.html
1964_72,0.0,0.0,0.0,0.0,0.000767634873802923,0.0,0.0,0.09669911961760803,0.0,0.0,0.0,0.0,0.014266412188499264,0.011890070519583398,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/72.html
1964_73,0.0,0.110977862293868,0.0,0.0,0.005209612537545408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/73.html
1964_74,0.0,0.0,0.0,0.054468786588058433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061907913357553364,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/74.html
1964_75,0.0,0.0,0.0004925564775662407,0.06811563307559546,0.006799505109969432,0.0013049083141693889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03348887848771209,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/75.html
1964_76,0.0,0.0,0.0,0.0,0.0,0.0,0.001050252002804084,0.025563164027182537,0.0,0.0,0.0,0.004969833342952803,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/76.html
1964_77,0.03299775181546842,0.0,0.0003065545390112472,0.0036092612070937886,0.011049322250510916,0.0,0.0,0.0,0.0007869797623572523,0.0,0.0,0.06416081586748015,0.0,0.006839216987926911,0.009833994220105865,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/77.html
1964_78,0.0026363533074200214,0.0,0.007793836945121197,0.0,0.009239001387264564,0.00945365479726395,0.0,0.0,0.051402703844193556,0.0,0.0,0.011503325037800565,0.0,0.0027718520180717663,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/78.html
1964_79,0.0,0.0,0.004102386536058523,0.0016697775896160102,0.0019574849094482353,0.0,0.0,0.0,0.0013503202429691167,0.00015835101080642855,0.0,0.06169681430505423,0.0,0.0,0.01670940220954679,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/79.html
1964_80,0.0545347364630287,0.0,0.0,0.0,0.0,0.009274337345840003,0.0,0.0,0.12323193548827839,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/80.html
1964_81,0.03367178510756278,0.0,0.0,0.0,0.011177652919429017,0.0,0.004399182989529412,0.0060532710200657215,0.047135070264016594,0.0,0.0,0.022547453296485206,0.0,0.0339702817962241,0.00147279161011079,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/81.html
1964_82,0.06693443051184188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02074800210306857,0.0,0.0,0.011918336993240618,0.005005889009210311,0.00047691308983581644,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/82.html
1964_83,0.03236832681388579,0.0,3.727424689286539e-05,0.0,0.008976273921546986,0.0,0.006905377747634559,0.0,0.018315057332220067,0.0,0.0,0.03946616124540639,0.0,0.007413747887999164,0.00908681921083339,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/83.html
1964_84,0.043242373926139194,0.0,0.002529853344436848,0.0,0.007052889764794365,0.001199700304295256,0.005867291767519155,0.002820411124100772,0.041688969313497026,0.0,0.0,0.008096749965579299,0.00892827509299705,0.0,0.00030956930449144165,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/84.html
1965_1,0.006982261039979746,0.0,0.0,0.0040941408250647045,0.0,0.03166924962483408,0.0,0.0,0.0750343357659393,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/1.html
1965_2,0.03193579997786355,0.0,0.0024179864678166192,0.0,0.016551458414188123,0.009230406746923653,0.0031460594698197756,0.0028733765716808224,0.03864253983597646,0.0,0.003664866661924183,0.023575339883283693,0.0014083240866496671,0.003051794584778143,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/2.html
1965_3,0.0,0.0,0.0,0.0,0.04714081105241223,0.0,0.0,0.005831243441288247,0.0,0.0,0.0,0.0,0.0,0.01985946091590989,0.0021049699876196583,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/3.html
1965_4,0.028390177076275468,0.0022581824602246323,0.0,0.0,0.002416634496194137,0.0,0.000824102197195443,0.0,0.017357695824411774,0.0,0.0008808209342316682,0.020468683274540104,0.0,0.0,0.031409327634728486,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/4.html
1965_5,1.89325084330789e-05,0.0,0.0,0.0,0.0,0.0,0.08155278955967693,0.00967375990372199,0.0,0.0,0.0030723821154660094,0.00417151520538463,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/5.html
1965_6,0.0,0.0,0.0007684957771181185,0.05135955363695404,0.03797950655276611,0.0,0.0005464816006262561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/6.html
1965_7,0.0,0.0023232852307106013,0.0,0.00023708800959085872,0.021213616238942044,0.0,0.0,0.0,0.002661407998780149,0.0,0.002046055991928202,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/7.html
1965_9,0.031212296941970714,0.0,0.002754226480979268,0.012357621594324119,0.001826489867117377,0.0,0.0,0.0049797301221091925,0.0,0.0,0.0,8.504750909091382e-05,0.0,0.0,0.010201223360590294,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/9.html
1965_10,0.004745818924468164,0.006644180600950993,0.0,0.0017134641218260142,0.007653830056491341,0.0005332367485472209,0.0,0.0,0.005122692445489065,0.0,0.00498138572649968,0.007540236265387698,0.0,0.05561063421914674,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/10.html
1965_11,0.0,0.0018962140026014,0.0,0.0,0.029468443948056908,0.0,0.0,0.0,6.823592028460093e-05,0.0,0.0,0.0,0.007287983697558223,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/11.html
1965_12,0.00747414837400141,0.0,0.0,0.0,0.03546009159383307,0.033099639010687486,0.015456929973804504,0.07584011546604404,0.000578670983442045,0.0,0.0,0.004035368184119304,0.03150551183531223,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/12.html
1965_13,0.010968458348296333,0.0,0.0,0.060995860174137495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08930670268384283,0.0,0.0,0.022170279408747634,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/13.html
1965_14,0.0,0.0031073826702904452,0.0,0.0,0.0,0.0,0.005455182338006104,0.10507496454649773,0.0,0.0,0.0,0.0,0.07172798143194947,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/14.html
1965_15,0.0043581451639054195,0.004099778584032094,0.008583751251615902,0.0,0.003942084089019404,0.014470088389280657,0.010699325107773569,0.0023423021532749644,0.0008327948320309986,0.0,0.0,0.010629813061764392,0.08364722655975064,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/15.html
1965_16,0.02230787608001376,0.0,0.00010768863688939886,0.00017697504955960938,0.018176327526679567,0.0,0.0,0.0,0.0,0.0,0.0,0.0006613627083369416,0.0,0.007269276787682584,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/16.html
1965_17,0.0,0.0,0.0,0.023536176487893086,0.002524662193669309,0.035365544275274115,0.0,0.0,0.002948488004314499,0.0,0.0,0.046056188251654175,0.0,0.004320341915725219,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/17.html
1965_18,0.0,0.0,0.0,0.005354034149718897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356224001976961,0.00030013435528587166,0.0,0.005253953771857862,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/18.html
1965_20,0.011178104922251087,0.0,0.0,0.0,0.008995879072955086,0.0,0.0,0.0,0.10737810315902778,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/20.html
1965_21,0.0,0.004138577698067084,0.0,0.0,0.027933960248517156,0.0,0.0,0.004610709988247006,0.006925033434474943,0.008193923076420893,0.0029371797344982255,0.008669425457773206,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/21.html
1965_22,0.0,0.010521737224412842,0.0052908492684022234,0.0,0.01806779927399976,0.008803600993854898,0.016472694229259996,0.0,0.0,0.04671341670193767,0.0,0.02567021539441371,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/22.html
1965_23,0.06541915482724353,0.0,0.004170297790398913,0.0,0.013366867231761205,0.0,0.009323103636623755,0.0,0.015451765167884575,0.0,0.0,0.011777124859459571,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/23.html
1965_24,0.0,0.0,0.0031212788170442516,0.0,0.008319888177444485,0.0,0.0,0.0,0.012387749443850037,0.0,0.000554850071062126,0.0,0.0,0.12209071265937493,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/24.html
1965_25,0.0,1.267064604121393e-05,0.0,0.0,0.022667894130325772,0.0,0.0,0.0,0.0,0.001917867233259238,0.0,0.0017087238634736486,0.0,0.011294942268850057,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/25.html
1965_26,0.0,0.00416767576113606,0.001551532491296621,0.0017317959583822945,0.002024712415941255,0.0,0.007575719794009305,0.029553013685808784,0.0,0.0,0.0,0.014064616309217185,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/26.html
1965_27,0.0,0.0004800209779552894,0.0024781241704321566,0.0,0.04765062865478311,0.0,0.0,0.0027605015205600237,0.0058319259540333835,0.0011354639164668301,0.0149741791907953,0.0,0.0,0.019225844264022397,0.0029355183683297983,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/27.html
1965_28,0.0,0.0,0.0,0.0,0.008709649398490995,0.0,0.0,0.00973383323621519,0.0,0.0,0.0,0.012247316740595132,0.0,0.02510703281175697,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/28.html
1965_29,0.0,0.0,0.0,2.8411080764951353e-05,0.008404086232037564,0.0,0.0,0.010087519795729296,0.0029866264031365897,0.0,0.0,0.008323786100986597,0.0,0.02564395353914953,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/29.html
1965_30,0.0,0.0,0.001405472751707397,0.0,0.0,0.0,0.0,0.01569025226987933,0.02378641548170728,0.0,0.0,0.038785020329501076,0.0,0.0,0.00953909945019696,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/30.html
1965_31,0.0029253846325677964,0.0,0.0,0.0,0.0,0.07306778426354113,0.003911289280727417,0.01890762635486217,0.0,0.0,0.0,0.007095554495701853,0.011566988258753798,0.0,0.00023636475445680712,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/31.html
1965_32,0.0,0.001565162780373895,0.0,0.003114077092348447,0.017135099074188566,0.0,0.0,0.0,0.0,0.0025499039481790553,0.09249660318547252,0.0001530811317524261,0.003348418359186779,0.0028300978894103277,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/32.html
1965_33,0.0,0.0014533374280908322,0.0,0.0,0.009044410601451194,0.0,0.0,0.001290449678830466,0.0,0.0,0.0,0.000664879692962187,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/33.html
1965_34,0.005081477454589533,0.007668744865509953,1.6405761592069784e-05,0.0,0.0,0.0,0.030029657430579455,0.09544962986984051,0.0005354862591735101,0.0,0.003364515099266511,0.00018041786791726336,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/34.html
1965_37,0.015025930206726672,0.0,0.0,0.007679088780434493,4.024813258037948e-05,0.004314036537692628,0.0031238093823466873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10754938326919683,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/37.html
1965_38,0.0,0.0,0.0,0.04617505750251211,0.0,0.03415585234524165,0.0,0.0,0.00310397149856822,0.0,0.0,0.021398606775437985,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/38.html
1965_39,0.0,0.0,0.0050248401734444585,0.0014878969790800512,0.00512119471548834,0.0,0.0,0.0,0.00040216745086622417,0.0,0.0,0.021654231739566352,0.05660578705445183,0.0,0.007512098621853866,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/39.html
1965_40,0.0,0.0,0.0,0.0,0.036375653959913684,0.0,0.0,0.008037213449560548,0.0,0.0035433808131422324,0.0,0.010223711396095563,0.0,0.02644215489226167,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/40.html
1965_41,0.006600017034307301,0.0003787888603826326,0.0,0.004315999514733234,0.0,0.0538069155940105,0.005040321297623245,5.594646127848109e-05,0.029554478609007968,0.0,0.0,0.0381137738761491,0.0,0.0,0.0021305357921276957,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/41.html
1965_42,0.04620403868800281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11106902926373748,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/42.html
1965_43,0.0,0.014405617408070817,0.0,0.0,0.000288936787723772,0.0029330871089420243,0.001729888618140571,0.008592775840249069,0.0,0.01722201566162967,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/43.html
1965_44,0.0,0.0,0.0,0.0,0.0027802764015241645,0.0,0.0,0.044390056043420126,0.002297347466333983,0.01856746503402843,0.0,0.0030247105306583357,0.0007165057272352399,0.021014897187295347,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/44.html
1965_45,0.0,0.05457910083743921,0.0,0.0,0.0007862340473898204,0.0,0.0,0.0070795767337909375,0.0,0.0,0.0,0.0030471388171446215,1.056062270269429e-05,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/45.html
