,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,url
1954_57,0.07087047615780948,0.0,0.0,0.00395186773113253,0.0,0.040565499457326584,0.0,0.007568241580532855,0.008531538263623534,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/57.html
1954_58,0.028740831609615703,5.9045348345518915e-05,0.0,0.08609922062484494,1.93789997715628e-05,0.0,0.0,0.007915076416046711,0.045434731588405074,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/58.html
1954_59,0.0,0.006604998535526711,0.0,0.002683897787833344,0.004695378737979268,0.0,0.00940733160614289,0.017006306775080093,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/59.html
1954_62,0.0,0.0,0.028246368309972077,0.0,0.0284512070028367,0.0,0.0,0.03576226336527024,0.00012309096668001185,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/62.html
1954_63,0.0006994133630360057,0.0084702842379913,0.0,0.0,0.0,0.09373993480121193,0.0006917425524944496,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/63.html
1954_64,0.0007116989638930106,0.0,0.003491557213388173,0.004303143925502944,0.006286396741303046,0.004874714595109178,0.0,0.02991136899256372,0.027323776949191275,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/64.html
1954_65,0.004376166252796593,0.026483429769728263,0.013907374691637065,0.0,0.0,0.00010432223799840521,0.08577171677124773,0.0033500192659676516,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/65.html
1954_66,0.0,0.005124981263634691,0.0,0.024524635234056583,0.010547668446681015,0.0025170967806005307,0.008325650016493463,0.011879345569063914,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/66.html
1954_67,0.05053226546412768,0.0,0.0,0.021861931912011648,0.001197384138966865,0.0,0.0,3.724247387596178e-05,0.006015251948405067,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/67.html
1954_68,0.0,0.0,0.0,0.0,0.020342256200013346,0.0223921739395993,0.0013413584333598035,0.005665044238458355,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/68.html
1954_69,0.0,0.0,0.004353509456722579,0.0,0.0019754385042206057,0.0,0.0,0.08400609657068847,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/69.html
1954_70,0.0,0.07813588836744496,0.0,0.0,0.006170748323841875,0.0,0.026653412724125043,0.005176224138851993,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/70.html
1954_71,0.01845922369115073,0.0,0.0,0.0017676507847904151,0.010331321654036153,0.06422316847804808,0.0034983177312323207,0.005741073553409431,0.018347226817087215,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/71.html
1954_72,0.0,0.0,0.0,0.005967161808746217,0.0,0.0,0.0,0.10855604902440458,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/72.html
1954_73,0.0,0.0,0.0,0.0,0.02368272038831217,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/73.html
1954_74,0.0,0.09413922014047042,0.0,0.0,0.0,0.0,0.041932505829354275,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/74.html
1954_75,0.0,0.0,0.0,0.023235271316078977,0.0,0.0,0.0,0.15072036023786411,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/75.html
1954_76,0.0,0.0,0.0,0.0,0.0093331738759922,0.021994814474958064,0.0,0.022915291206325582,0.0022443043084980152,0.005144895841435427,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/76.html
1954_77,0.0,0.0007542380923394201,0.0,0.0,0.0023500225481048304,0.07043131906021496,0.00436143907147407,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/77.html
1954_78,0.0,0.09285637282631237,0.0,0.0,0.0010887370210158104,0.020144650225511894,0.0,0.0,0.0,0.0018978004856045308,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/78.html
1954_80,0.00020861791269877243,0.0,0.0014074774643760427,0.0,0.013287342956427087,0.0,0.0,0.000995844662994954,0.0,0.003245523557467808,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/80.html
1954_81,0.013924693073890087,0.0,0.0,0.0,0.0026309665972190062,0.0025019351189725664,0.0,0.017796242193982646,0.041158310528672054,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/81.html
1954_82,0.0,0.004872858078338881,0.0,0.0002644641937612744,0.027436631809584517,0.0,0.0,0.00568128450438365,0.01339030541072814,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1954/82.html
1955_1,0.0017529946176720404,0.005004861241352021,0.0,0.0,0.009965710018348747,0.0,0.035778737224080724,0.009553652954862706,0.0009683427617888736,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/1.html
1955_2,0.0,0.011524811046322149,0.0,0.0,0.016643842390577247,0.051403794336564855,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/2.html
1955_3,0.00039736456935787816,0.007905724029478912,0.00016694891216785832,0.0,0.0036062298802641644,0.02527618533913442,0.06063988618703092,0.0027871949558297858,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/3.html
1955_4,0.0,0.0008535397147454024,0.0,0.004875402650933701,0.0240243816741649,0.0,0.0033278642956938733,0.0014044166925996737,0.0,0.011981805834712003,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/4.html
1955_5,0.0014859442077238521,0.0,0.002196029186164415,0.0,0.03527368950609522,0.0,0.001138242320728376,0.034972954259143874,0.016523178032286368,0.0147553171150115,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/5.html
1955_6,0.0,0.0,0.0,0.0,0.047304404850821026,0.0,0.0,0.006175587690978778,0.007583601751117321,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/6.html
1955_7,0.003547067429057595,0.0002821980270623072,0.12173027619476867,0.0,0.0032243823987441788,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/7.html
1955_8,0.0054978806361458635,0.0,0.0,0.0,0.0,0.015315531255541134,0.0,0.032630117146619446,0.010838868345905868,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/8.html
1955_10,0.0,0.010553320639269677,0.0,0.05363703941590164,0.0018470968686232052,0.0,0.003473028516609033,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/10.html
1955_11,0.0,0.03294921778273308,0.0,0.0,0.016426857685842768,0.0,0.0,0.002482200263990986,0.001544655375469675,0.017751739623419915,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/11.html
1955_12,0.0,0.014959381019564259,0.0,0.0,0.02982509763332706,0.0,0.0,0.0,0.0002538465964513624,0.024789307314144884,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/12.html
1955_13,0.011832013091676447,0.0,0.0,0.12440753539231238,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/13.html
1955_14,0.00012835746098474322,0.0064440233100506615,0.0,0.001013611263183767,0.0019797350281715296,0.016905109426280096,0.00046106433556062,0.011838091502658065,0.007484693081780855,0.025294046997758533,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/14.html
1955_15,0.0,0.0,0.004147510491950824,0.0,0.0723227016459967,0.006568720415295215,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/15.html
1955_16,0.0,0.05124025297877024,0.0,0.0020207069218178835,0.016303999160587432,0.0,0.014172964129047201,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/16.html
1955_17,0.0006565936122893556,0.0,0.0007732725809391224,0.01699184025402873,0.027723417995968284,0.0,0.005092852951893223,0.0,0.0017739570342365971,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/17.html
1955_18,0.020206698472172786,0.0,0.029419425157851797,0.0,0.001757576867336557,0.0,0.026932071382328854,0.04160130213026436,0.0,0.000420126420893566,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/18.html
1955_19,0.0,0.048614434524472554,0.0,0.0,0.011585763320553314,0.0030596981936433227,0.04287852776290352,3.02722220128727e-05,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/19.html
1955_20,0.0,0.0,0.07939610179031702,0.0,0.028304936970235037,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/20.html
1955_21,0.0,0.0,0.0,0.047762411461179155,0.029112221620279696,0.0,0.009854092461028722,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/21.html
1955_22,0.0,0.0,0.0,0.033173220441104226,0.00146442614346901,0.03838000887228677,0.0,0.04027612970078727,1.786915945153429e-05,0.0021510227715675133,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/22.html
1955_24,0.0,0.0,0.0,0.0,0.0,0.0,0.11605676392258642,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/24.html
1955_25,0.0006657238314612309,0.0,0.0,0.0,0.05793569304536322,0.0,0.01023143839580984,0.010894176184716144,0.0016158144459733714,0.004148993088294382,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/25.html
1955_26,0.0,0.002510505830790457,0.0,0.0014698725160908568,0.0642601573584556,0.0,0.018983550337614067,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/26.html
1955_27,0.0,0.0,0.004909054412392785,0.0,0.0,0.0,0.14563512115912178,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/27.html
1955_28,0.014552203260125074,0.004794879188329224,0.0,0.004971767177361293,0.05576440384952166,0.0,0.0237308553780456,0.0014597777339137535,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/28.html
1955_29,0.0030924190376302044,0.00043244775019005176,0.0,0.001094313696268863,0.04843493953264325,0.0,0.0190537432714086,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/29.html
1955_30,0.0,0.0,0.0,0.0008574128057308349,0.03798444037284244,0.0,0.009284358880868865,0.016312952966427333,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/30.html
1955_31,0.004412981470690758,0.00042288728411228106,0.0,0.0023028439877811903,0.038924692915177125,0.0,0.02055963665620988,5.6839166098604156e-06,0.003447440656455153,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/31.html
1955_32,0.0034856402288380058,0.002138561102801198,0.0,0.000809782637241827,0.0344158053371387,0.0,0.019498209120609476,0.0006406235389183682,0.0005536074846972188,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/32.html
1955_33,0.0,0.0,0.0,0.0028716918372434725,0.0,0.0,0.0,0.10604461358524535,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/33.html
1955_34,0.002341464648148871,0.0,0.0030007366116322114,0.0,0.029088790213991654,0.0,0.03103818677343989,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/34.html
1955_35,0.0,0.0,0.05538112578100898,0.0,0.03446982183625327,0.0,0.03469837154184811,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/35.html
1955_36,0.0,0.0001483685986832373,0.0,0.0,0.05627053652825496,0.0,0.0,0.0,0.0,0.00034368002246174277,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/36.html
1955_38,0.0,0.04563613276326234,0.0,0.0,0.0028009691136895764,0.0,0.0,0.0,0.0,0.029244739492167625,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/38.html
1955_39,0.0,0.01083327943746772,0.0,0.0,0.01099530669539539,0.012043121128836726,0.03751349624458268,0.0037241583945675865,0.0018920212384482302,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/39.html
1955_40,0.0,0.01154595442950334,0.0011397440731008334,0.0,0.014032440459022065,0.03519286505082335,0.0011841395163114774,0.00032047507254748096,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/40.html
1955_41,0.0,0.005809536235862562,0.003281925651697197,0.0,0.021564641901801202,0.0010522394381567417,0.0027404047993858315,0.004930443945749296,0.0,0.0006187943914655523,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/41.html
1955_42,0.0,0.002835794553995717,0.0006154290519398231,0.008509949822816587,0.006001394120725975,0.0005465034886271223,0.0,0.010475928458523267,0.01168229989523189,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/42.html
1955_43,0.0,0.001314679429985244,0.0,0.01759811036971669,0.009010268615107788,0.0,0.0001141149620713099,0.014148717556833208,0.001765858490411462,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/43.html
1955_44,0.0,0.0,0.08524867394058246,0.0,0.09294666281087852,0.0,0.014489153108256584,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/44.html
1955_45,0.0,0.0,0.0,0.0,0.02581909056045678,0.0,0.0,0.005429024663501789,0.024198287992126824,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/45.html
1955_46,0.0,0.01837127640967714,0.0,0.0013292718733291552,0.0003738526729280767,0.0,0.012395971159711475,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/46.html
1955_47,0.0,0.0,0.0,4.397445011114299e-05,0.0,0.0,0.12076904681716182,0.003268095078505123,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/47.html
1955_48,0.0,0.0009498442923961854,0.0,0.08510583168260215,0.007316580950308356,0.0,0.0,0.013368168837049301,0.0,0.0010669363533082868,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/48.html
1955_49,0.0,0.009723608838073848,0.0008428148259521433,0.0,0.010000936049154991,0.020901345018515708,0.0023574634145491435,0.0002492058198677842,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/49.html
1955_50,1.7458964912924428e-05,0.0,0.0,0.0,0.003144080895876802,0.10520235467950884,0.0027453575682755615,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/50.html
1955_51,0.0,0.0037630365071167223,0.0,0.05043845254160194,0.01838876974458892,0.0,0.0008615914706409884,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/51.html
1955_52,0.0,0.0,0.0,0.040820460125063816,0.020607734741986274,0.0,0.0,0.0,0.0003880734285316497,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/52.html
1955_53,2.8570538369447942e-05,0.011118109822943398,0.0,0.0,0.048920526103036835,0.0,0.0,0.0,0.0,0.012396216953331405,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/53.html
1955_54,0.0020778253856360276,0.005717671267083565,0.0,0.004003611075636948,0.009738539237205676,0.013574945295800108,0.000467550607116631,0.021722192491975472,0.005452205239951962,0.0008746948948717732,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/54.html
1955_55,0.0,0.0,0.08317498954726323,0.0008722106612782327,0.01004679038402655,0.0,0.012896490147186312,0.0013545284502136097,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/55.html
1955_56,0.025212027402465413,0.0,0.0,0.023193666140950003,0.0,0.0,0.0,0.031576445614953146,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/56.html
1955_57,0.0,0.02367958808371246,0.0,0.0,0.007672202382856056,0.0026309699781942556,0.05314717083953588,0.0036297614435693176,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/57.html
1955_58,0.06109045462190771,9.713245189385891e-05,0.0,0.0,0.0007723224818189564,0.07615398304571834,0.0,0.0,0.0,0.005128946400341129,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/58.html
1955_59,0.0,0.12097760821277334,0.0,0.0,0.0,0.007771875859052161,0.0017217193055442228,0.0,0.0,0.011512634055694788,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/59.html
1955_60,0.0024505380938265376,0.0006048536946129508,0.007352624439085545,0.0008893802221777306,0.0,0.031129189684828588,0.09162602488535002,0.0017540899572214155,0.004727802117598507,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/60.html
1955_62,0.0,0.0027310983371815465,0.0,0.07080826498715519,0.0,0.06333380050966572,0.0,0.0010155004545309692,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/62.html
1955_63,0.0,0.019233160643563868,0.0,0.0013842163360512879,0.0,0.0,0.016611886914603503,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/63.html
1955_64,0.00332507185281907,0.005321466703543434,0.0,0.009552831668938892,0.0,0.0025832217724494253,0.006373871731086823,0.10818830757704058,0.005740223819992935,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/64.html
1955_65,0.0,3.784702850318241e-05,0.0,0.007482643052282013,0.009997306408763286,0.0,0.0,0.030368655504522432,0.08237000007082458,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/65.html
1955_66,0.005073861100381056,0.0,0.0,0.005129710573327615,0.0,0.05831878411237519,0.0004939873879572057,0.01126064121629242,0.02453544845152125,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/66.html
1955_68,0.0,0.039660550243467596,0.0,0.0,0.017759173474344733,0.0,0.0011787220098835123,0.00492816032804776,0.0,0.015950555455635142,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/68.html
1955_70,0.0,0.0,0.0,0.0,0.0,0.10410378409327323,0.0,0.0,0.0032346295104639933,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/70.html
1955_71,0.0027012856296030484,0.0,0.002220782755321859,0.0,0.018637768915166376,0.023086886997517566,0.0,0.0,0.005874645652232128,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/71.html
1955_72,0.013168060551596868,0.0018037447953799474,0.00027301298438101273,0.0455166426492197,0.048971510763059944,0.0,0.002269936625062405,0.001439528699250835,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/72.html
1955_73,0.0,0.0,0.008302502059673231,0.0,0.009261253268618225,0.0,0.037996102850679433,0.05410711838868261,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/73.html
1955_74,0.044123834184537365,0.0,0.0,0.0,0.0,0.09842894040123627,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/74.html
1955_75,0.0017699087466662496,0.0,0.0,0.0,0.009130872927891293,0.013456716639334055,0.0,0.021265071242455223,0.007874140781623146,0.001586156192151638,http://classic.austlii.edu.au/au/cases/cth/HCA/1955/75.html
1956_2,0.0001573758031557163,0.0022176651040686206,0.0,0.0,0.007034331834214004,0.0,0.0028825804318859255,0.06672611565367405,0.006359789489278926,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/2.html
1956_3,0.003668826466499672,0.013856342547391815,0.0,0.005018482076710379,0.04046409273270867,0.0,0.0,0.0033989246308792865,0.0,0.00011598227027347919,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/3.html
1956_4,0.0017754238245202736,0.0,0.0038484700809310432,0.0,0.013406037781449888,0.0,0.04761477828521626,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/4.html
1956_5,0.0,0.0,0.0,0.07679372478053006,0.023483956365830727,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/5.html
1956_6,0.0,0.007002716364374654,0.0,0.0,0.005227630285388332,0.0,0.004765203685685801,0.026202638645309143,0.001327112064109819,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/6.html
1956_7,0.005000434333816454,0.0,0.0,0.11415652456639044,0.0,0.0,0.016200758558929506,0.013500648366668531,0.00907229069946479,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/7.html
1956_8,0.0,0.0,0.0,0.0009933515702994038,0.009340391475638187,0.0,0.01816415881375708,0.05080557512782945,0.0010194580399485195,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/8.html
1956_9,0.0,0.0,0.0,0.0,0.09325069892583777,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/9.html
1956_10,0.0,0.0,0.06347339797562787,0.0,0.10309396510489648,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/10.html
1956_11,0.0,0.0,0.002644089006961414,0.005781523613468543,0.0047737679812087696,0.0,0.0005236884837200221,0.02362769269505167,0.07281925180192288,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/11.html
1956_12,0.005473885671386918,0.00031702304124883534,0.0,0.0017237016601396636,0.00500004959211126,0.0,0.0001217552067534869,0.002197550161625726,0.0004577812046425266,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/12.html
1956_13,0.00017560951799955896,0.0007069097170495335,0.0,0.008659417625448532,0.0001577334456218296,0.02893191409850861,0.0,0.027860104898627707,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/13.html
1956_14,0.0,0.0,0.0,0.0,0.0074135067298299545,0.031177772500460815,0.0,0.0004994645213071263,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/14.html
1956_15,0.0,0.0,0.0,0.0,0.03144446623481035,0.0,0.0,0.009698508838429544,0.00894588951013339,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/15.html
1956_16,0.0023302686068782685,0.0,0.0,0.0012053831286438902,0.0,0.0,0.14167025810034775,0.0018689492949469047,0.0016711341908309974,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/16.html
1956_17,0.005435119952540936,0.0,0.004664758017923356,0.0021206586985350814,0.01983479953722347,0.002142416183871563,0.011945323241970479,0.002331419152855284,0.0007010486013029868,0.015243590399343044,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/17.html
1956_18,0.00022493268679850403,0.010077762658931394,0.0,0.0,0.009299357791408279,0.005196311333660855,0.0012879312530947524,0.00031439362649804094,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/18.html
1956_20,0.04433865397187576,0.0,0.0,0.0,0.0038438478543821424,0.021645056642172613,0.0,0.0,0.014926953137617311,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/20.html
1956_21,0.05620173436218228,0.0,0.0022306255029902354,0.0,0.006922589381767859,0.01556383367928433,0.010550143491561956,0.0,0.05317557577509119,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/21.html
1956_22,0.0,0.0,0.004829815690179272,0.03710105206398927,0.02441915465957923,0.0,0.0014396018327788452,0.0,0.04600657379910104,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/22.html
1956_23,0.0,0.004087825815608683,0.0,0.0,0.01566046986624108,0.11691432908179267,0.0031747022955654182,0.0,0.0,5.5411795417505694e-05,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/23.html
1956_24,0.05967636893408074,0.0,0.013213406197869657,0.0,0.005581899092871738,0.025108240522040873,0.014873464229229432,0.00889085853151744,0.0,0.004934039349098938,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/24.html
1956_25,0.0,0.05490377516057329,0.0,0.0007459684739315067,0.0,0.0130317381695697,0.033510459694525443,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/25.html
1956_26,0.0,0.026057538974607206,0.0,0.0001583515928094009,0.003325912761308508,0.0,0.04569745549553938,0.0019997654068435004,0.0011533836099135416,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/26.html
1956_27,0.0,0.019712244026664556,0.0010198071048067184,0.0,0.007841376019960268,0.007709194384123339,0.007114695766512567,0.018666363177783352,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/27.html
1956_28,0.0,0.0026508843585542553,0.0,0.00033832531722293916,0.0,0.04257377818470735,0.0,0.001316029368819748,0.06020551919206667,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/28.html
1956_29,0.0,0.01389755945547168,0.0,0.0,0.023347666776657026,0.0014978815697967987,0.003404258158858471,0.0022969878777856314,0.007349888874052564,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/29.html
1956_30,0.0,0.03854042931739873,0.0,0.0,0.016967539975476228,0.00018511488982440877,0.0,0.0,6.755574605346635e-05,0.08899567971479203,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/30.html
1956_31,0.0004081956355231802,0.0,0.13413668237168438,0.0,0.0,0.0,0.01041222953244044,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/31.html
1956_33,0.004332581764665986,0.0,0.0,0.0327265934667604,0.0,0.0015560601315377758,0.004985433693302237,0.017579932638689122,0.0007678479913750536,0.004695244443562831,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/33.html
1956_36,0.04611660789832173,0.0,0.0,0.013417330245256659,0.006714430092032394,0.0,0.0011563424884261872,0.021763088355040382,0.03022457976163112,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/36.html
1956_37,0.0,0.007655832110648154,0.0,0.0,0.004668235974903746,0.0,0.001990131319564073,0.0006114440077759863,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/37.html
1956_38,0.0,0.004672326797273657,0.0013032532210530896,0.11888333877155315,0.0049000737889927926,0.0,0.0029438962279180175,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/38.html
1956_40,0.012181504582330102,0.0,0.0,0.005062711079762952,0.00917381606798499,0.04034935255344292,0.0,0.02337596683172195,0.005799215935384974,0.005073928608023747,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/40.html
1956_41,0.0,0.0,0.0,0.0,0.024253028699088054,0.0,0.0,0.0036338173253667515,0.004028501905596926,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/41.html
1956_42,0.0,0.008691480619544301,0.0005677678571562036,0.0,0.0007694227720816246,0.0,0.027639726309675795,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/42.html
1956_43,0.0,0.0,0.08495088481546054,0.0,0.013507700606286241,0.0,0.0,0.0031878214077794525,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/43.html
1956_44,0.0,0.0,0.0,0.0,0.0,0.11779966809273244,0.0,0.0,0.006862731324173203,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/44.html
1956_45,0.0,0.06505421806498628,0.0,0.0005829826050243048,0.0,0.0,0.0418143640185112,0.0028924648490662717,0.0005807818954088879,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/45.html
1956_46,0.0010361748013065822,0.00011379502332566599,0.07349318878497957,0.0,0.003925507849986318,0.0005367747170239082,0.0,0.0006599107139581084,0.0033884050082564976,0.004867933783451526,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/46.html
1956_47,0.0,0.015040762023712977,0.0,0.0,0.0018354543572912153,0.0025501231009053627,0.02898264978826612,0.0,0.0006831813141272802,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/47.html
1956_48,0.0003961817723501876,0.0,0.0018037701956292245,0.05838887619454225,0.021711855143106,0.003395182385898799,0.0012121432074244248,0.02191379518037819,0.005302263836915382,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/48.html
1956_49,0.0,0.0004891215352445567,0.0,0.0,0.0030082415073375683,0.029774686604195126,0.1173033401467992,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1956/49.html
