,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,url
2012_59,0.0,0.11448117429111239,0.0,0.0,0.005187107411032561,0.0,0.0,0.0,0.0,0.01534748895160137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2012/59.html
2012_60,0.0,0.0,0.0,0.0,0.011774166097238338,0.0,0.009745144763771713,0.04245219516742003,0.0,0.0,0.0007736014614146639,0.002462194352024025,0.0008046895743957766,0.0,0.0012224866663687855,0.06591585444447916,0.0,0.0,0.0015655106991178753,0.008427875826579605,http://classic.austlii.edu.au/au/cases/cth/HCA/2012/60.html
2012_61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0802116133282967,0.0,0.08372398420320387,0.009730746711047546,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2012/61.html
2012_62,0.0,0.0055876137040567295,0.0,0.0,0.052622129933279645,0.0,0.0,0.0,0.0,0.0,0.007195650385411704,0.0,0.0,0.0031528456569279166,0.0,0.0005911230362199277,0.0010957951243829478,0.0,0.0,0.0030904899614802236,http://classic.austlii.edu.au/au/cases/cth/HCA/2012/62.html
2013_1,0.0,0.005592013556918845,0.0,0.0,0.005493608663477937,0.0,0.0,0.0,0.0020831581098917414,0.0,0.0026297810531069696,0.0,0.0,0.00788434981993841,0.0,0.006330485113839644,0.01291598249699881,0.0,0.0,0.004089213080117709,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/1.html
2013_2,0.0,0.013711539107253848,0.03217571806810405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006457828748741533,0.0,0.0,0.04141306061775772,0.0,0.0,0.0,0.0004288825447835725,0.01032052329274599,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/2.html
2013_3,0.0,0.0,0.0,0.010462758596694169,0.0467266273509364,0.0,0.0,0.0,0.0,0.0,0.0037340169260124873,0.0,0.0,0.043910344211942225,0.0,0.028582617549576993,0.0020137691228815273,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/3.html
2013_4,0.0,0.00722790338214338,0.0,0.0,0.02686704816982484,0.0,0.0,0.0,0.0,0.02611224693668549,0.0003171106635793082,0.0,0.0,0.03860700960550745,0.0,0.002771198901515348,0.0010914547473633133,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/4.html
2013_5,0.0,0.0,0.011891614898027055,0.0,0.03255890760627398,0.0,0.0,0.10367745401085747,0.0006084435829786285,0.0,0.015856197567013095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022737568624563932,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/5.html
2013_6,0.0,0.08528653150872537,0.0014247757922401176,0.0,0.0,0.003089880081913234,0.00044967133175697,0.0,0.001372321738088836,0.00744263102947722,0.0,0.0,0.0,0.0,0.005700898303981608,0.013697076005951159,0.0,0.0,0.00048790042761704305,0.0062596503145309875,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/6.html
2013_7,0.0,0.020443123516973215,0.0035419856409750444,0.0,0.03708037997269803,0.0,0.0,0.0,0.0,0.040758516351623704,0.01838156392553118,0.0,0.0,0.006113858690384136,0.0,0.0,0.0,0.0,0.003174922058638273,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/7.html
2013_8,0.0,0.008555756474850212,0.0,0.0,0.0,0.0,0.0007508467510259338,0.0,0.0,0.11806064701754798,0.05105939709785194,0.0,0.004636567013980338,0.0,0.0,0.002622451556143273,0.005871865396359867,0.004988061684849299,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/8.html
2013_9,0.0,0.10392161463056968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00892194858197277,0.016167577893587352,0.0,0.0,0.0,0.0,0.0,8.19770855432695e-05,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/9.html
2013_10,0.0009107905357882524,0.0,0.0,0.0,0.003162040687008023,0.0,0.0021513437981763145,0.0053510399705867335,0.0006984360822492003,0.0,0.0,0.018029927987103782,0.0,0.0,0.0,0.07152054189564895,0.0,0.0,0.00048701182016695825,0.011027062364639774,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/10.html
2013_11,0.0,0.0,0.0021001947672749147,0.02999145870685229,0.00239312820358547,0.0,0.0,0.0,0.0,0.0,0.0007203178896409639,0.003124474981959178,0.0,0.0,0.0,0.0,0.038185765002472935,0.0,0.0,0.0002749582387482317,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/11.html
2013_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.523093210496809e-05,0.01048155432604889,0.12685161574311457,0.0,0.0,0.0010319522254651585,0.0,0.0,0.0,0.0,0.0,0.0015649224265426504,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/12.html
2013_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411308975603666,0.0,0.0,0.0043782040022564755,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/13.html
2013_14,0.0,0.0,0.0,0.0,0.033885776115395665,0.0,0.0,0.0,0.05675853298991761,0.0010669665506467555,0.0,0.0,0.0015187189367924488,0.013449204009887387,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/14.html
2013_15,0.0,0.0,0.0,0.0,0.003373407782939201,0.010462952075183609,0.0,0.0,0.10727835162213416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/15.html
2013_16,0.0001912346869294714,0.0,0.0,0.002934369261564914,0.005469554352823117,0.0,0.0,0.0,0.004589412559353231,0.0,0.0059933356935218144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01722145600600356,0.011960201488019205,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/16.html
2013_17,0.0,0.024650982996799405,0.0,0.0,0.005374354373461256,0.0003544074020600607,0.0,0.0,0.001496664394272924,0.0231564584535792,0.0,0.0,0.0,0.003230588482768031,0.0,0.00012175198949354745,0.0,0.0,0.0,0.00011398224015834617,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/17.html
2013_18,0.0,0.0,0.0,0.0,0.0039026230228722037,0.0,0.0,0.0,0.0,0.0,0.1275654306250869,0.0,0.0,0.00188909519883758,0.0,0.0011548262155163076,0.0,0.0,0.006415600980274596,0.0007216285291873395,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/18.html
2013_19,0.0,0.0,0.0,0.0,5.738454026081713e-05,0.0,0.009539352883418242,0.0,0.0,0.0003166567458636457,0.0030593053905630992,0.0,0.0,0.0,0.0,0.04893979662711491,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/19.html
2013_20,0.02129631007341468,0.009888551517157599,0.0,0.0,0.010679172231293029,0.0,0.0029719935383308617,0.0,0.0008401506556367182,0.0727216831539688,0.0027924755919386947,0.006922942455292785,0.0,0.021905646440686537,0.0,0.0,0.0,0.0,0.0,0.003643243755382285,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/20.html
2013_21,0.0,0.008486971286210178,0.0,0.0,0.0018562723216696303,0.0,0.0,0.0,0.0012061171616953852,0.0010320151287314858,0.02452371375212144,0.0,0.0,0.0,0.0,0.0016690084438752291,0.005908205727913639,0.007937715045225727,0.0,0.002981202948842642,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/21.html
2013_22,0.0,0.0,0.0,0.0,0.0526625093198093,0.0,0.0,0.0,0.0,0.0,0.11532411343137264,0.0,0.008432236440390754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/22.html
2013_23,0.0,0.000640255354937054,0.0,0.0,0.0025509058214808872,0.0,0.0,0.001536672880706744,0.00010969096574231751,5.1049952002954034e-05,0.0,0.0020279383023703527,0.0,0.0021884345205135315,0.0,0.0029227534612081387,0.0,0.0,0.00018123457192396195,0.001874280552992489,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/23.html
2013_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11490441430509735,0.0,0.0,0.0054444491473974125,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/24.html
2013_25,0.00029724635052874235,0.010845982302725486,0.0024184899849749937,0.00863402759319166,0.007763942624637142,0.0,0.0,0.0,0.001063998111361055,0.001652883668555675,0.0,0.003980179822917047,0.0,0.01637902256421072,0.004014797119305986,0.0024942038744348674,0.0,0.0,0.00011390308538993813,0.004825041256326561,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/25.html
2013_26,0.0,0.0,0.0,0.0,0.07353683715724312,0.0,0.0,0.0,0.0,0.006993515278252094,0.008425724097349792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/26.html
2013_27,0.0,0.014264643075684721,0.001234250990961068,0.0,0.003213114743226686,0.0,0.0,0.00010087079590483524,0.001394403655403117,0.08118870245638189,0.0,0.0,0.0,0.0,0.004618579753123771,0.0,0.0,0.0,0.0,0.015408648724678493,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/27.html
2013_28,0.0,0.0,0.0,0.005203005172926501,0.019305021136910794,0.001236057880823746,0.0,0.0,5.4048717143168636e-05,0.0009526825941465267,0.02000060823287704,0.0,0.0,0.02435263804949709,0.0,0.0033570054366122404,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/28.html
2013_29,0.0,0.048488240138606684,0.0006865693883302884,0.0,0.017815037118928248,0.0,0.0,0.0,0.0012058614553135953,0.045858106400546376,0.0,0.002868292259100838,0.0,0.009854317420383073,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/29.html
2013_30,0.0,0.02504869428125258,0.004938866898598052,0.0,0.009877962513466603,0.00033155055600296487,0.0,0.0,0.027334922914220783,0.008005448900419881,0.0,0.0,0.0,0.013706662966886914,0.0,0.0,0.0027135490923289,0.0,0.0,0.01998129044838074,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/30.html
2013_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538321110730683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/31.html
2013_32,0.0,0.06409478305970509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027544936211638827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/32.html
2013_33,0.0,0.0,0.0,0.01779411415356062,0.011899014886544539,0.0,0.0,0.0,0.0,0.0,0.0025720639898205644,0.0,0.0,0.0058193473673503054,0.0032482651924587718,0.0,0.002942898653095497,0.0,0.0,0.0009563320779514895,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/33.html
2013_34,0.013814041665979254,0.0,0.0,0.0020474648010374457,0.04480539818094345,0.0,0.0,0.0,0.003814623032034296,0.0,0.0,0.0,0.0,0.0048928662004777265,0.014363601075402571,0.0,0.003560881076582285,0.0,0.04259976088863045,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/34.html
2013_35,0.003657961297109497,0.0007887136309658304,0.0,0.0,0.00025051863919075564,0.03171300726658639,0.008395284582591837,0.0,0.0,0.0,0.0,0.016275601876693333,0.0,0.021472734133899836,0.0,0.004096391393817292,0.0,0.0,0.0,0.012425554324269257,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/35.html
2013_36,0.003017461743417125,0.0,0.1073782616187882,0.0,0.0,0.0,0.029675751560158434,0.0,0.0010193579187046367,0.0,0.0,0.0072611669575366475,0.0,0.007197898482773889,0.001586622417320948,0.0,0.0,0.0,0.0,0.01336476535122691,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/36.html
2013_37,0.0,0.0,0.0,0.0015253058837909233,0.0,0.0,0.0,0.0,0.001504843937380631,0.13205622533776926,0.0,0.0,0.0,0.0,0.0,0.0028755804880425764,0.0,0.0,0.0011787443737844518,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/37.html
2013_38,0.0,0.0,0.0,0.0002035663057830302,0.0,0.002779374040673956,0.0015460757151538232,0.0,0.0,0.13920367449580806,0.0,0.0,0.0029795545552267766,0.0,0.0,0.002170684842034217,0.0,0.0,0.0020060907782158024,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/38.html
2013_39,0.0,0.04893739304356472,0.004708440374784731,0.00024527372110729433,0.022707912550876768,0.0008560905217239286,0.0,0.0,0.0019106704978496235,0.06153179359070863,0.0,0.0075290208239290075,0.0,0.010873352998885883,0.0,0.014468742847752479,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/39.html
2013_40,0.0,0.0,0.0,0.0,0.025761552698647706,0.0,0.0,0.0010118458036855872,0.0,0.1296074459345421,0.0,0.0,0.0,0.014753563572310696,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/40.html
2013_41,0.0,0.0,0.03998136291345069,0.0,0.0,0.0,0.09959492835355092,0.0,0.0,0.0,0.0068977263471873265,0.0,0.0,0.009408324237981375,0.0,0.017490142655612485,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/41.html
2013_42,0.0,0.05577406787097358,0.00014413997604574008,0.0,5.9958805316820124e-05,0.0,0.0,0.0,0.0,0.000635926563070089,0.0,0.0,0.009831505880622397,0.015354646401690273,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/42.html
2013_43,0.0,0.002306247478287759,0.0,0.0,0.003967310458710229,0.0,0.052972966614064414,0.0,0.0,0.0,0.0074386394293045575,0.0,0.0,0.0011399237097124465,0.0,0.002994676666032504,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/43.html
2013_44,0.0,0.003348825175399736,0.0013508541392830524,0.01649949054272416,0.01160728891744456,0.0,0.0,0.0,0.0,0.0,0.006888451497945863,0.0026654948260539644,0.0,0.0,0.0,0.0,0.026114989271721883,0.0,0.0,0.00038687086755488306,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/44.html
2013_45,0.0,0.0,0.0,0.0,0.0,0.0,0.014657453377857491,0.009673627509641437,0.0,0.0,0.0,0.0,0.001724115199430003,0.009324717655425445,0.0,0.06091438930939848,0.0,0.0,0.0029087780432780256,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/45.html
2013_46,0.0,0.004724524211692477,0.0007357373571985449,0.0,0.013150711737712982,0.0010246492218788578,0.0,0.0,0.000715000568776214,0.0,0.011936616107160694,0.0,0.0,0.013083009846136064,0.0,0.005910489682001316,0.0,0.0024951484425583706,0.0,0.010128819133112973,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/46.html
2013_47,0.0,0.0020726965853592504,0.0,0.010454420081763593,0.004174900554396899,0.0,0.0,0.0,0.0,0.00546809288028037,0.014808971323790564,0.0,0.0,0.015840815651781893,0.001764975733538445,0.0,0.004271249986693808,0.0,0.0,0.0002296028363196914,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/47.html
2013_48,0.0,0.04191936134479684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020350337641933225,0.0,0.0,0.053080072686573984,0.00010678333409451441,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/48.html
2013_49,0.0,0.013996221318257758,0.0,0.006439677022332405,0.004817770579457136,0.0,0.0,0.0,0.0,0.037168545866839216,0.03850304793192001,0.0,0.0,0.019033113545529928,0.0,0.0020746622863751503,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/49.html
2013_50,0.0,0.0,0.0017212477106430398,0.0,0.011208779614526288,0.0,0.0033047023907795655,0.0,0.0,0.0,0.0009801308868093521,0.0,0.0,0.0034995199800399476,0.0,0.0020952543632737157,0.005486199666668974,0.17190335176225965,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/50.html
2013_51,0.0,0.0,0.0,0.021267611505821054,0.0,0.010444758875704929,0.0,0.0,0.02109195210570229,0.0,0.0,0.018296321462024163,0.0,0.0,0.09157502455483958,0.0,0.0,0.0,0.0,0.03159688763071809,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/51.html
2013_52,0.0,0.0,0.0005998277387008292,7.489476780396649e-05,0.017694296832731903,0.0,0.0,0.0024123585312845032,0.0,0.0,0.02234830714368676,0.0,0.0,0.020209249621632088,0.0,0.0,0.0,0.0003873700139960031,0.0,0.0013203914635314517,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/52.html
2013_53,0.0,0.0,0.0,1.1998871477185915e-05,0.00343711432357207,0.0,0.0,0.0,0.0,0.0,0.12069424785721525,0.0,0.0,0.018839721543937323,0.0,0.0,0.0,0.0,0.004962430324241376,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/53.html
2013_54,0.0,0.0,0.0028821423858175683,0.0,0.005170804998369147,0.0,0.0,0.0,0.0,0.0017954206505655392,0.0027202438299910713,0.0,0.0,0.02090214254306123,0.0,0.003290517083731224,0.008969333655971409,0.0,0.0,0.00550982877726692,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/54.html
2013_55,0.0,0.0,0.0022121432538042937,0.0,0.026393014482981293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08400436385683026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/55.html
2013_56,0.005603787682388427,0.0,0.0,0.003913496599746305,0.0,0.0,0.0007186303592294456,0.007690166603456865,0.011488963970157286,0.0009390823426406979,0.0,0.0,0.0,0.0011041681380699756,0.0,0.03437473249849904,0.0017671152234585083,0.0,0.0015477779116713681,0.07325187345617486,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/56.html
2013_57,0.0,0.05247803328402981,0.0,0.0,0.0,0.0,0.0008960615229725022,0.0,0.0,0.025295769405611193,0.04205738603689551,0.0,0.0012276863195779296,0.0,0.0,0.0,0.00567195474939622,0.0032517785139722886,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/57.html
2013_58,0.003654759031950841,0.0,0.0024707341612750663,0.0,0.05125872886891758,0.0,0.0,0.0,0.0,0.0,0.000898977472613514,0.0,0.0,0.005478663412007027,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/58.html
2013_59,0.0,0.0,0.0,0.0,0.0099524968399891,0.0,0.0,0.0,0.0,0.029217117787481043,0.033691465408309716,0.0,0.0,0.01239479764371323,0.0014843429570909306,0.0,0.0,0.0,0.0,0.003151244168954165,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/59.html
2013_60,0.0,0.0,0.0,0.0056912974304790765,0.071874500544626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009621024344207628,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2013/60.html
2014_1,0.0,0.0,0.002181079332446441,0.0,0.025117626508810883,0.0,0.0,0.0,0.0,0.0,0.0,0.022974409357322895,0.014661674875868617,0.0,0.0,0.0,0.0,0.012974033856333174,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/1.html
2014_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12647584600180278,0.012397697452177494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/2.html
2014_3,0.0,0.08721573906232942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/3.html
2014_4,0.004705392132228769,0.021413774172494838,0.0030825894534386544,0.0023899840210995955,0.0023022841293052054,0.016500526567744308,0.0,0.0,0.046605364314212604,0.080966119339582,0.0,0.003101122268609888,0.0,0.0,0.0,0.0,0.0,0.0,0.005787727213810833,0.0021396843329279064,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/4.html
2014_5,0.0,0.004759743144541234,0.0,0.0,0.031065836685324883,0.0,0.0,0.0,0.0010749248545442592,0.0,0.0,0.0009310208437426922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005622019656594472,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/5.html
2014_6,0.0,0.14301799470517898,0.0,0.0,0.0,0.0,0.006451584578733182,0.0,0.0,0.06143273241671596,0.0,0.0,0.0,0.0,0.0,0.0070774126346724526,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/6.html
2014_7,0.0,0.0,0.0,0.0,0.0011782537202681543,0.0,0.0,0.0021084779459041732,0.00250082283665372,0.0,0.0,0.0,0.0,0.007824186744522949,0.0,0.00491346858601142,0.00010147350937339287,0.0,0.0,0.024973089169865452,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/7.html
2014_8,0.0,0.0,0.0,0.039373182759788905,0.0052187446540693985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06518148564085911,0.0,0.0,0.0,0.0,0.000609552655415668,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/8.html
2014_9,0.006400578851389238,0.0,0.0,0.0,0.0012610537867485012,0.013424613463429557,0.038264511142295746,0.055417843979818804,0.0,0.0,0.0,0.0,0.004507843786149029,0.0,0.0,0.06077996793044171,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/9.html
2014_10,0.0,0.0,0.0,0.0,0.01368610581946823,0.0,0.0,0.0,0.0,0.1516923198157398,0.0,0.0,0.0,0.0,0.0,0.0003627017027401326,0.0,0.0,0.0,0.0009824416327680649,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/10.html
2014_11,0.0,0.0002692281638101346,0.001638587341314115,0.0002083257089928981,0.0014817479823188006,0.0017598358763285015,0.0,0.0,0.0,0.0,0.010217814605884494,0.0,0.007415438003250032,0.0,0.0,0.0,0.02369418815609408,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/11.html
2014_12,0.0,0.0,0.0018527675524402005,0.0008061493819422087,0.005606241895095807,0.0,0.002556011018154487,0.0001870070442523999,0.0,0.0008121940899862257,0.00041309956341698814,0.007997419985639277,0.0,0.027126899291539955,0.0,0.0010436869492670526,0.0,0.005843642546326033,0.007585125669929586,0.0037483268679615123,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/12.html
2014_13,0.0,0.0028664302838366266,0.0,0.005377082621830667,0.044526849893842826,0.0101829582369911,0.0,0.0,0.002177964025230073,0.04163524717323555,0.0,0.001996325050666349,0.0,0.007541400338163685,0.000991664305122867,0.0,0.0,0.0,0.0012777901192032128,0.003025240175983796,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/13.html
2014_14,0.001838993000840396,0.003670209372256624,0.0,0.0,0.010745361502731293,0.0006990208309209155,0.002324375361529987,0.0,0.0005100477604580667,0.0,0.0020912231167168824,0.025808925630521475,0.0,0.00887921668581891,0.0,0.008165143830246722,0.0,0.0,0.000878843593068619,0.015922103791419662,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/14.html
2014_15,0.0003269310888204634,0.0,9.427864725522622e-05,0.0,0.0031711647241883596,0.0004995132858476215,0.0,0.0,0.009364094035345447,0.0,0.0,0.05221451839054,0.0,0.0025581871975903668,0.0,0.003959372699694457,0.0,0.0,0.0,0.0027585622244823177,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/15.html
2014_16,0.0,0.049976620430836324,0.0,0.0002931018026987504,0.0,0.0,0.0,0.0,0.0,0.03841560436840646,0.0,0.0,0.006398922866941848,0.0023158972558408515,0.0005313280347975333,0.0,0.0,0.0,0.0,0.0016438143793341897,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/16.html
2014_17,0.003550548934081389,0.0,0.0,0.001179751512877937,0.01799996402307949,0.013996166739831582,3.936326085711297e-05,0.0,0.005032729195438113,0.0,0.0013398341676720078,0.002869076955676739,0.0,0.004316559492686759,0.0,0.0008322138743843432,0.0,0.0,0.0,0.006374836572034476,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/17.html
2014_18,0.0,0.0,0.0,0.0,0.0039157556064071545,0.0,0.08820680216190299,0.0,0.0,0.0,0.0,0.0,0.0,0.04880339640749903,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/18.html
2014_19,0.0,0.004311650854860283,0.0,0.0046566098219635605,0.002256673517407479,0.008043539301117956,0.0020069649089540127,0.0,0.0,0.0,0.0013893783489127083,0.0034165326211494417,0.015805606316390212,0.0014416230317404217,0.0,0.006042582242051565,0.0,0.0,0.0,0.011992959353653337,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/19.html
2014_20,0.0,0.06439200745623168,0.018206076962292036,0.0,0.008092107630090582,0.0,0.0,0.0,0.00038415789192888707,0.04268829829780597,0.001113444131709025,0.0,0.0,0.018411373943301983,0.0007416766713950168,0.0,0.0,0.0,0.00025169484376817475,0.0020035592324895843,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/20.html
2014_21,0.01991620514743584,0.0005334307528038033,0.0,0.005391546364768676,0.006588831352688548,0.002302599372327571,0.014018210404384357,0.013305602603062702,0.024548671294996383,3.9684533077675116e-05,0.0016734344607437835,0.0008036853975662343,0.0,0.0,0.006366212598419257,0.0009697392485632035,0.0,0.0,0.0025483167933201896,0.013528589444562365,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/21.html
2014_22,0.0,0.0,0.0,0.0,0.014801510671720329,0.0,0.0,0.0,0.0,0.0,0.07436622450244512,0.0,0.0,0.012728665258708891,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/22.html
2014_23,0.002694232590620607,0.0,0.0,0.0,0.038865878158707186,0.0022757968634204424,0.0036964963976180132,0.0,0.0,0.0,0.00405806014460159,0.008131711434291105,0.003544864172715284,0.04015505095238307,0.0007654455430915459,0.0,0.0,0.0,0.0,0.0169705699364011,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/23.html
2014_24,0.0,0.0,0.0,0.0002456185159797255,0.0,0.0,0.0,0.0,0.0,0.0,0.12946664295218205,0.0,0.0,0.0090270953837603,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/24.html
2014_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12167595381292189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/25.html
2014_26,0.0,0.005122365339541783,0.0,0.0,0.003691647182564194,0.0,0.0,0.0,0.000754096787005053,0.008027111496328327,0.15153445254847106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2014/26.html
